PassengerId,Survived
1873,1
1874,0
1875,0
1876,0
1877,1
1878,0
1879,1
1880,1
1881,0
1882,1
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,1
1890,0
1891,0
1892,0
1893,1
1894,0
1895,0
1896,0
1897,1
1898,0
1899,0
1900,0
1901,0
1902,0
1903,1
1904,0
1905,1
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,1
1914,0
1915,1
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,1
1923,1
1924,0
1925,1
1926,0
1927,0
1928,0
1929,0
1930,0
1931,1
1932,0
1933,0
1934,0
1935,0
1936,0
1937,1
1938,0
1939,1
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,1
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,1
1975,0
1976,0
1977,1
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,1
1990,1
1991,0
1992,0
1993,1
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,1
2001,0
2002,0
2003,0
2004,0
2005,0
2006,1
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,1
2016,0
2017,0
2018,0
2019,0
2020,1
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,1
2035,0
2036,0
2037,0
2038,1
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,1
2048,1
2049,0
2050,0
2051,0
2052,1
2053,0
2054,1
2055,0
2056,0
2057,0
2058,0
2059,1
2060,1
2061,0
2062,0
2063,1
2064,0
2065,0
2066,0
2067,1
2068,0
2069,1
2070,1
2071,0
2072,0
2073,1
2074,0
2075,1
2076,1
2077,0
2078,0
2079,1
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,1
2091,0
2092,0
2093,1
2094,0
2095,0
2096,0
2097,0
2098,1
2099,1
2100,0
2101,0
2102,1
2103,0
2104,0
2105,0
2106,0
2107,1
2108,0
2109,1
2110,0
2111,0
2112,0
2113,0
2114,1
2115,1
2116,0
2117,0
2118,1
2119,0
2120,1
2121,0
2122,0
2123,1
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,1
2134,1
2135,1
2136,0
2137,0
2138,0
2139,0
2140,1
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,1
2151,0
2152,0
2153,0
2154,0
2155,1
2156,1
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,1
2167,0
2168,0
2169,1
2170,0
2171,0
2172,0
2173,0
2174,0
2175,1
2176,0
2177,0
2178,1
2179,1
2180,1
2181,1
2182,0
2183,0
2184,0
2185,0
2186,1
2187,0
2188,0
2189,1
2190,0
2191,0
2192,0
2193,0
2194,0
2195,0
2196,0
2197,0
2198,0
2199,0
2200,0
2201,1
2202,0
2203,1
2204,0
2205,1
2206,1
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,1
2227,1
2228,0
2229,1
2230,0
2231,0
2232,0
2233,0
2234,1
2235,0
2236,0
2237,0
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,1
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,0
2258,1
2259,0
2260,0
2261,0
2262,0
2263,0
2264,1
2265,1
2266,0
2267,1
2268,1
2269,0
2270,0
2271,0
2272,0
2273,1
2274,0
2275,0
2276,0
2277,1
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,1
2285,0
2286,0
2287,0
2288,0
2289,0
2290,1
2291,1
2292,0
2293,0
2294,0
2295,1
2296,0
2297,1
2298,1
2299,0
2300,1
2301,0
2302,0
2303,0
2304,0
2305,0
2306,0
2307,1
2308,0
2309,0
2310,0
2311,1
2312,0
2313,0
2314,0
2315,1
2316,0
2317,0
2318,0
2319,0
2320,0
2321,1
2322,0
2323,1
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,1
2332,0
2333,1
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,1
2341,1
2342,0
2343,1
2344,0
2345,0
2346,0
2347,0
2348,0
2349,1
2350,0
2351,0
2352,0
2353,0
2354,0
2355,1
2356,0
2357,1
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,1
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,1
2393,0
2394,0
2395,1
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,1
2408,1
2409,0
2410,0
2411,1
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,1
2419,0
2420,0
2421,0
2422,0
2423,0
2424,1
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
2431,0
2432,0
2433,1
2434,0
2435,0
2436,0
2437,0
2438,1
2439,0
2440,0
2441,0
2442,0
2443,0
2444,0
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,1
2453,0
2454,0
2455,0
2456,1
2457,0
2458,0
2459,0
2460,0
2461,0
2462,0
2463,0
2464,0
2465,1
2466,1
2467,0
2468,0
2469,0
2470,1
2471,0
2472,1
2473,0
2474,0
2475,0
2476,0
2477,1
2478,1
2479,0
2480,0
2481,1
2482,0
